CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,Purchase_Installment_Ratio,Credit_Utilization,Payment_Ratio,TOTAL_SPENDING,Risk_Score,VIP,Cluster
C13707,1678.85258,0.0,551.890714,1800.0,360.416137,545.158224,0.0,0.9326958725961341,0.6611220642408934,551.890714,0.30660595051885586,0,2
C13708,1344.353594,0.0,661.025022,1500.0,266.795469,456.289689,0.0,0.8962357233584285,0.5847063161511346,661.025022,0.44068334506211104,0,2
C13709,1503.884481,3296.52,842.262706,2300.0,4922.59119,828.828133,0.8181725951452912,0.6538628149832051,5.939218198096346,4138.782706,0.36620117492956006,0,2
C13710,132.471933,1767.75,0.0,6000.0,1757.458646,169.684838,0.9090802976402812,0.022078655463202243,10.357192564418009,1767.75,0.0,0,1
C13711,3516.835582,4019.73,0.0,12000.0,3376.57379,910.942173,1.0908967935270548,0.29306963158910865,3.706682875174307,4019.73,0.0,1,0
C13712,838.594895,258.49,2220.225056,2000.0,2670.428981,988.159544,0.0,0.41929744540351277,2.702426921027371,2478.715056,1.1101125224494375,0,2
C13713,93.672733,674.3,0.0,5400.0,812.396962,194.901529,0.9999900000999989,0.017346802375283698,4.168242930087894,674.3,0.0,0,1
C13714,1106.910402,515.98,0.0,12000.0,1867.692351,283.339719,0.833317333653327,0.09224253342313123,6.591706562266106,515.98,0.0,0,1
C13715,13.173883,1243.48,0.0,4800.0,1490.981521,17.053725,0.6999914800988309,0.0027445589526155023,87.42844432612563,1243.48,0.0,0,1
C13717,4157.933876,929.2,2592.238013,8000.0,934.634439,1076.539881,0.4285643266483013,0.5197417338503229,0.868183749449188,3521.438013,0.32402975121996286,0,2
C13718,3789.302616,49.98,0.0,8500.0,1046.938327,1131.579706,0.9999400037197693,0.44580030724023495,0.9252006837846147,49.98,0.0,0,2
C13719,41.143328,239.23,0.0,6000.0,309.734225,149.956376,0.0,0.006857221321904631,2.0654953967748995,239.23,0.0,0,1
C13720,2843.642245,116.75,229.950859,3000.0,830.607554,707.607834,0.0,0.9478807451737308,1.173824684170686,346.70085900000004,0.07665028607783238,0,2
C13721,150.351606,352.92,0.0,3100.0,0.0,0.0,0.0,0.04850051790806284,0.0,352.92,0.0,0,1
C13722,477.81804,515.6,0.0,7500.0,610.621157,277.826134,0.0,0.06370907191505457,2.1978534784688946,515.6,0.0,0,1
C13723,294.338354,1851.48,0.0,1400.0,1479.799263,197.087803,0.9999900000999989,0.21024167992684514,7.508324540594502,1851.48,0.0,0,1
C13724,58.811557,370.0,19.719684,1200.0,1483.573731,144.531014,0.0,0.04900963042491975,10.264742405755044,389.71968400000003,0.016433069863057752,0,1
C13725,4476.972577,360.95,840.962414,7500.0,2230.331576,1484.636709,0.5999868002771942,0.5969296761374271,1.5022742920586487,1201.912414,0.11212832171716224,0,2
C13726,6851.036206,669.93,4588.030733,9500.0,2499.79919,1746.510786,0.8888774816335783,0.7211617051356193,1.431310470983198,5257.960733,0.4829506029653151,0,0
C13727,4229.914629,1631.85,4350.228299,10000.0,6211.694188,1157.178012,0.0,0.42299146247700853,5.367967650529748,5982.078299000001,0.4350228294649772,1,0
C13728,11.799054,77.36,0.0,1200.0,103.635381,117.664686,0.749985000299994,0.009832544918062127,0.8807686971799935,77.36,0.0,0,1
C13729,17.125776,95.76,0.0,4000.0,116.956664,135.178047,0.9999828574269342,0.004281443989296389,0.8652045057875037,95.76,0.0,0,1
C13730,107.536958,555.0,0.0,1000.0,313.879828,48.96697,0.8333246667533324,0.10753695692463043,6.410030351065145,555.0,0.0,0,1
C13731,1624.004773,0.0,223.285625,1800.0,781.308189,489.267058,0.0,0.9022248688765284,1.5968951112810232,223.285625,0.1240475687552913,0,2
C13732,4226.8188,0.0,3425.647464,7000.0,1226.710941,1281.843775,0.0,0.603831256280241,0.9569894205166349,3425.647464,0.48937820844374547,0,2
C13733,47.722183,440.37,0.0,1200.0,674.726783,168.430684,0.8571286532966026,0.03976848550192929,4.005960950324172,440.37,0.0,0,1
C13734,971.268179,2336.32,0.0,4000.0,299.485824,252.187792,0.714276898075054,0.24281704414295738,1.1875507920085682,2336.32,0.0,0,1
C13735,33.015501,295.56,0.0,3000.0,301.892766,165.877993,0.7499883751801848,0.01100516696331611,1.8199686549156249,295.56,0.0,0,1
C13736,383.921461,6598.29,0.0,9500.0,4371.05477,229.880036,0.0,0.04041278532588128,19.0145027637588,6598.29,0.0,0,1
C13737,1725.950669,268.0,5074.475131,4500.0,8167.082676,760.852947,0.7499782506307318,0.38354459225878984,10.734114392092716,5342.475131,1.1276611377163086,0,0
C13738,288.525281,341.7,0.0,1000.0,246.925425,237.035886,0.0,0.2885252781147472,1.041721651306349,341.7,0.0,0,1
C13739,169.925245,2000.0,0.0,7000.0,1862.047167,171.958681,0.9090802976402812,0.02427503496532138,10.828456277327675,2000.0,0.0,0,1
C13740,1827.921694,3626.09,1280.42318,6000.0,1962.883537,462.098001,0.0,0.30465361515891065,4.247764522405616,4906.51318,0.21340386297766023,0,1
C13741,5368.192094,4050.01,4843.394482,13000.0,14290.99627,1337.235636,0.2499966250523117,0.4129378530669709,10.686969280805426,8893.404482,0.37256880602110093,1,0
C13742,854.739785,0.0,298.390512,7000.0,1397.280901,249.103542,0.0,0.12210568339699188,5.609237161740673,298.390512,0.04262721593910398,0,1
C13743,66.73904,0.0,325.379938,2500.0,610.793225,110.712542,0.0,0.026695615893217537,5.516928423797872,325.379938,0.13015197467939207,0,1
C13744,7064.55047,0.0,11582.49911,11500.0,7964.175992,1607.124085,0.0,0.6143087359875576,4.955545136046262,11582.49911,1.0071738347763706,0,0
C13745,739.124439,380.8,983.2321,4500.0,464.271303,211.836739,0.5999851203690149,0.16424987496833363,2.1916466580593155,1364.0321,0.2184960217366755,0,1
C13746,1001.543878,2577.1,2241.427898,15500.0,3875.419446,327.217973,0.666660333396666,0.06461573402282855,11.843540536706996,4818.527898,0.14460825139057532,0,0
C13747,6743.544354,1437.65,1957.772343,8000.0,1585.561354,1696.945451,0.7777669631071586,0.8429430431963212,0.934361999510366,3395.422343,0.2447215425690981,1,2
C13748,5342.348915,0.0,8075.196634,6000.0,6335.002819,938.210823,0.0,0.8903914843493475,6.752216661945109,8075.196634,1.3458661034235566,0,0
C13749,980.034696,275.0,0.0,1000.0,537.693669,649.808406,0.9999890910320648,0.9800346861996532,0.8274649200603768,275.0,0.0,0,2
C13750,2374.665105,339.82,1434.174341,6000.0,622.389567,604.704131,0.0,0.3957775168403708,1.0292464112627933,1773.9943409999998,0.23902905643495156,0,2
C13751,633.396401,0.0,1330.106689,1500.0,116.50071,171.747655,0.0,0.42226426451823823,0.6783248552462124,1330.106689,0.8867377867550814,0,2
C13752,2899.032432,0.0,3431.707208,4000.0,407.402983,636.954252,0.0,0.7247581061881047,0.6396110479279594,3431.707208,0.8579267998551829,0,2
C13753,2671.282197,2307.35,0.0,7500.0,645.688177,623.12516,0.29999652004036753,0.3561709591251054,1.0362094296399549,2307.35,0.0,1,1
C13754,1138.314061,470.17,553.632474,2100.0,0.0,0.0,0.0,0.5420543121806937,0.0,1023.8024740000001,0.26363451017316897,0,2
C13755,8700.079439,20421.59,0.0,17000.0,13002.30393,2746.592199,0.9999900000999989,0.511769378463665,4.733976848617791,20421.59,0.0,1,0
C13756,1278.671515,229.0,1444.251462,1600.0,410.259989,456.099234,0.0,0.7991696918801895,0.8994971914489733,1673.251462,0.9026571581083928,0,2
C13757,1375.25356,0.0,142.304216,1500.0,364.444624,404.839423,0.0,0.9168357005544288,0.9002201719811221,142.304216,0.09486947670087015,0,2
C13758,4496.709257,945.26,0.0,9500.0,1149.199704,1093.331983,0.0,0.4733378160280655,1.0510985788010323,945.26,0.0,0,2
C13759,955.117067,0.0,3798.701398,4500.0,2413.364689,284.390966,0.0,0.2122482366394484,8.486080405729894,3798.701398,0.8441558643463204,0,1
C13760,1390.597054,724.4,0.0,7000.0,998.57171,432.987767,0.0,0.1986567217162047,2.3062353328278826,724.4,0.0,0,1
C13761,1330.585412,304.6,0.0,8000.0,1310.489719,385.183578,0.0,0.16632317629209603,3.4022470318750964,304.6,0.0,0,1
C13762,177.592802,1471.55,0.0,25000.0,1389.167981,262.826661,0.0,0.0071037120771585156,5.285490911993479,1471.55,0.0,0,1
C13763,19.104261,322.77,0.0,5300.0,409.550536,174.81905,0.8571286532966026,0.003604577540368722,2.3427110064543304,322.77,0.0,0,1
C13764,1593.708884,1676.78,1370.18527,1800.0,1542.745936,1458.898338,0.9999900000999989,0.8853938195255898,1.057473221568142,3046.9652699999997,0.761214034659922,0,2
C13765,5.006737,100.3,0.0,5000.0,188.823702,16.853858,0.0,0.0010013473979973053,11.203582584128464,100.3,0.0,0,1
C13767,531.349404,1599.02,0.0,8000.0,1369.654983,200.078137,0.9999900000999989,0.06641867541697666,6.845600099445143,1599.02,0.0,0,1
C13768,1184.529629,467.32,2337.837011,6500.0,903.639776,340.000899,0.9999900000999989,0.18223532725809952,2.657756941467471,2805.1570110000002,0.35966723190820427,0,1
C13769,16.068323,182.8,0.0,1200.0,294.668739,108.486655,0.7499782506307318,0.01339026905508109,2.7161747390796833,182.8,0.0,0,1
C13770,6644.82923,0.0,2557.006793,7600.0,1648.570068,2284.360915,0.0,0.8743196343758953,0.7216767061448487,2557.006793,0.33644826179414705,0,2
C13771,2803.663441,81.41,0.0,3000.0,839.354624,967.565584,0.9999800003999921,0.9345544772181518,0.8674911853056239,81.41,0.0,0,2
C13772,3743.771094,368.44,1428.188333,7000.0,748.149925,767.438566,0.77776913589849,0.5348244412359652,0.9748661956758349,1796.628333,0.20402690442281873,0,2
C13773,5970.705432,6091.51,0.0,8500.0,2516.606708,1333.818771,0.9999900000999989,0.7024359323500754,1.8867680856264686,6091.51,0.0,1,0
C13774,49.789963,700.0,0.0,1000.0,658.47788,160.909873,0.8999910000899991,0.049789962502100375,4.092215268095123,700.0,0.0,0,1
C13775,1013.706876,2143.28,3610.57243,7500.0,2945.957395,290.544441,0.6363560992585174,0.13516091661978544,10.139437820480007,5753.852430000001,0.4814096566914538,0,1
C13776,1544.279694,0.0,472.46147,1600.0,771.903463,704.457126,0.0,0.9651748027176575,1.0957422723871733,472.46147,0.2952884169044474,0,2
C13777,78.402006,233.34,0.0,3100.0,278.825852,202.802547,0.9999880001391984,0.02529096959583558,1.374863592079857,233.34,0.0,0,1
C13778,712.91077,602.3,0.0,7500.0,455.465188,205.19717,0.666660333396666,0.09505476920659364,2.2196464298388507,602.3,0.0,0,1
C13779,916.961442,156.5,0.0,1200.0,238.956831,440.543925,0.0,0.7641345286322123,0.5424131670317968,156.5,0.0,0,2
C13780,837.142436,5344.92,0.0,8500.0,4522.48655,222.642044,0.9999900000999989,0.09848734529589724,20.3128136340316,5344.92,0.0,0,1
C13781,6468.426706,277.7,4440.766432,10000.0,1544.782363,1970.75409,0.0,0.6468426699531573,0.7838534310292695,4718.466432,0.4440766427559234,0,0
C13782,35.460649,378.58,0.0,2000.0,388.874728,47.739871,0.0,0.017730324411348378,8.145699567202524,378.58,0.0,0,1
C13783,611.983643,0.0,2189.894057,1700.0,2714.119535,232.12183,0.0,0.3599903761177037,11.692650441681833,2189.894057,1.2881729671283944,0,2
C13784,561.974673,2930.99,0.0,4000.0,510.35919,262.710453,0.8888774816335783,0.14049366789876583,1.9426679248781962,2930.99,0.0,0,1
C13785,2403.175046,0.0,906.383436,2500.0,1089.627935,1784.183581,0.0,0.9612700145549198,0.6107151419262212,906.383436,0.36255337294978646,0,2
C13786,658.123447,1294.09,106.899407,4000.0,1803.332627,176.771849,0.9999900000999989,0.16453086133867284,10.201468928377338,1400.989407,0.026724851683187868,0,1
C13787,502.399014,0.0,1392.472408,1500.0,0.0,0.0,0.0,0.33493267376711555,0.0,1392.472408,0.9283149324779005,0,1
C13788,743.38993,1530.63,0.0,3000.0,393.615017,192.211742,0.0,0.2477966425073445,2.0478197243631597,1530.63,0.0,0,1
C13789,284.510677,83.2,0.0,6500.0,1033.94329,146.825436,0.0,0.04377087331727558,7.041989778801693,83.2,0.0,0,1
C13790,1418.854925,0.0,121.072144,1500.0,275.722064,408.666535,0.0,0.9459032770273116,0.674687143769011,121.072144,0.08071476212856825,0,2
C13791,5629.224986,3382.96,553.500582,10500.0,1537.649319,1279.024775,0.0,0.5361166648227461,1.2022044740907816,3936.460582,0.05271434109265301,1,0
C13792,1210.573775,2077.09,0.0,1500.0,879.902552,525.459448,0.49999500004999947,0.8070491779530056,1.6745393742631998,2077.09,0.0,0,2
C13793,2784.364948,1178.31,0.0,8500.0,4188.764712,776.323383,0.0,0.3275723464381502,5.395644070202584,1178.31,0.0,1,1
C13794,283.899006,818.69,947.496827,8000.0,4618.241,199.905433,0.8999895601211026,0.03548737570564078,23.102127339274098,1766.186827,0.11843710322695362,0,1
C13795,9630.367575,5245.28,0.0,21000.0,5669.928467,2420.224884,0.6666526669466611,0.45858893192448147,2.3427279345222694,5245.28,0.0,1,0
C13796,105.216147,1445.55,0.0,13500.0,1267.655533,179.377143,0.41666283337166626,0.00779378866089349,7.066984350008053,1445.55,0.0,0,1
C13797,41.080375,280.0,0.0,9000.0,479.765654,140.712772,0.9999850002324965,0.00456448610603946,3.409538544977385,280.0,0.0,0,1
C13798,954.260731,611.08,0.0,3500.0,795.002019,189.893901,0.0999984400180958,0.27264592236386875,4.186558772808676,611.08,0.0,0,1
C13799,5779.287938,5233.92,0.0,6000.0,3555.592453,4277.740666,0.9999900000999989,0.9632146547279756,0.8311846655287995,5233.92,0.0,1,0
C13800,6727.925578,1694.48,5881.182495,7000.0,0.0,0.0,0.333327333453331,0.9611322240555255,0.0,7575.6624950000005,0.8401689266569016,1,0
C13801,1092.570471,624.36,0.0,1000.0,653.319911,1210.133021,0.9999900000999989,1.0925704600742954,0.5398744553399435,624.36,0.0,0,2
C13802,3012.178613,27790.42,469.074937,12000.0,27839.82354,569.401398,0.9999900000999989,0.25101488420748763,48.89314137417799,28259.494937,0.03908957805075868,1,0
C13803,148.511058,562.24,0.0,9000.0,18.208604,74.16386,0.7499782506307318,0.016501228648331968,0.24551852539518232,562.24,0.0,0,1
C13804,2360.086196,0.0,921.067126,9000.0,617.359054,569.1152,0.0,0.26223179926418694,1.0847699080121231,921.067126,0.10234079166406579,0,1
C13805,28.909122,177.05,0.0,1200.0,165.005267,88.205007,0.6666526669466611,0.024090934799242212,1.8707016064630428,177.05,0.0,0,1
C13806,3993.254745,2049.97,373.338524,5200.0,1089.826018,974.979137,0.9999900000999989,0.767933603330897,1.117794181909821,2423.308524,0.07179586986193102,1,2
C13807,110.98472,150.0,559.653063,2000.0,731.165077,103.635405,0.9998800139183855,0.0554923597225382,7.055166199701135,709.653063,0.27982653010086733,0,1
C13809,72.02566,222.6,0.0,7500.0,390.258331,147.64645,0.0,0.009603421320528773,2.6431946353471667,222.6,0.0,0,1
C13810,224.313303,2426.96,0.0,17500.0,1660.462764,214.351604,0.6666577778962948,0.012817903021246912,7.746443952598369,2426.96,0.0,0,1
C13811,2233.485479,0.0,99.651002,5000.0,536.029708,527.131185,0.0,0.4466970949066058,1.0168810214314865,99.651002,0.0199302003601396,0,2
C13812,423.479877,1944.47,0.0,11500.0,1768.256214,206.145472,0.666660333396666,0.036824337098413616,8.57771025027849,1944.47,0.0,0,1
C13813,3265.116481,2147.01,0.0,8000.0,8481.013758,2978.655593,0.9999900000999989,0.40813955961482556,2.847262284857038,2147.01,0.0,1,0
C13814,3341.352075,192.96,917.200952,3500.0,1136.740187,1603.866129,0.9999900000999989,0.954672018700937,0.7087500380229675,1110.160952,0.2620574141084074,0,2
C13815,30.186422,345.99,0.0,9000.0,99.876601,149.179856,0.8749859377179654,0.0033540468851621704,0.6695045630353361,345.99,0.0,0,1
C13816,6943.433775,3513.64,0.0,8000.0,879.211422,804.71261,0.0,0.8679292207900886,1.092578145475089,3513.64,0.0,1,2
C13817,9598.377893,781.18,5967.801306,12000.0,2723.358933,4437.764187,0.9999900000999989,0.7998648237501127,0.6136781523545201,6748.981306000001,0.4973167750855694,0,0
C13819,980.370868,699.33,0.0,1000.0,1002.591557,947.930858,0.9999900000999989,0.9803708581962914,1.0576631596725259,699.33,0.0,0,2
C13820,142.833472,1400.18,0.0,3000.0,1575.110682,154.612528,0.9090802976402812,0.04761115717462947,10.187470578873752,1400.18,0.0,0,1
C13821,3177.742619,153.72,0.0,3500.0,1078.780479,780.955903,0.0,0.907926459977353,1.3813589999670057,153.72,0.0,0,2
C13822,1751.368315,0.0,2811.456765,6000.0,3898.309616,619.053896,0.0,0.29189471868017547,6.2972054262428,2811.456765,0.4685761267190398,0,1
C13823,35.550618,458.15,0.0,1000.0,402.170167,158.977495,0.9090819091809081,0.035550617644493826,2.5297300206088904,458.15,0.0,0,1
C13824,1239.927866,1520.0,898.218922,1400.0,2393.323514,1561.256041,0.9166578334216657,0.8856627551024089,1.5329474703826145,2418.218922,0.6415849397029647,0,2
C13825,2692.671422,13013.5,0.0,7000.0,11250.01917,723.647022,0.8333246667533324,0.3846673454504752,15.546279708917538,13013.5,0.0,1,0
C13826,3562.624897,244.5,3815.281397,5500.0,1402.591743,914.737883,0.0,0.6477499800950001,1.533326380959272,4059.781397,0.6936875254660227,0,2
C13827,3337.178486,883.39,5338.547155,6000.0,4039.075325,1344.980722,0.8999895601211026,0.5561964134063393,3.0030730023870706,6221.9371550000005,0.8897578576837369,0,0
C13828,2531.153022,0.0,2718.185493,3500.0,712.639694,728.897716,0.0,0.7231865756480383,0.9776950435979272,2718.185493,0.7766244243525016,0,2
C13829,784.959164,0.0,397.992799,3500.0,223.240044,279.341188,0.0,0.22427404621635985,0.7991662010413517,397.992799,0.1137122279608222,0,1
C13830,1632.580058,0.0,115.413927,1800.0,1839.752683,4397.363594,0.0,0.9069889160722838,0.4183762928602253,115.413927,0.06411884797711752,0,2
C13831,133.428199,1268.22,0.0,6000.0,1551.580661,182.743266,0.666660333396666,0.02223803312960328,8.490493849962501,1268.22,0.0,0,1
C13832,40.467471,553.48,0.0,11500.0,532.936499,176.388863,0.9999900000999989,0.0035189105186792086,3.0213725499567086,553.48,0.0,0,1
C13833,22.682781,161.5,0.0,2000.0,934.889414,81.670199,0.0,0.011341390443293048,11.447128952492333,161.5,0.0,0,1
C13834,62.489102,290.0,0.0,4800.0,77.890926,181.913668,0.0,0.013018562889544661,0.42817520296632117,290.0,0.0,0,1
C13835,797.925938,3143.21,0.0,6500.0,4268.871085,289.372678,0.9999900000999989,0.1227578364265264,14.752156171006712,3143.21,0.0,0,1
C13836,430.592769,1741.39,0.0,5000.0,1125.765206,248.140964,0.9999900000999989,0.0861185536277629,4.5367969177069485,1741.39,0.0,0,1
C13837,1128.38317,0.0,74.22288,1200.0,285.277888,300.062626,0.0,0.9403193004973392,0.9507277940463071,74.22288,0.06185239948456334,0,2
C13838,2817.59092,37.92,0.0,3000.0,755.313452,1167.316335,0.9999400037197693,0.9391969702026768,0.6470512087278277,37.92,0.0,0,2
C13839,1565.025253,3035.98,7003.112284,2500.0,13562.87926,1709.158354,0.9999900000999989,0.6260100986959596,7.9354140293110955,10039.092284,2.80124490239502,0,0
C13840,2828.6637,3766.55,2157.382814,10000.0,3100.096212,1107.07388,0.9166578334216657,0.28286636971713364,2.8002613375697987,5923.932814,0.21573828118426172,1,0
C13841,2810.335817,0.0,1460.353036,3500.0,4109.608819,666.842013,0.0,0.8029530882772768,6.162792201534666,1460.353036,0.4172437233793036,0,2
C13842,830.073634,0.0,1803.238152,14000.0,2173.470034,233.202069,0.0,0.05929097381479216,9.320114311673867,1803.238152,0.1288027250508552,0,1
C13843,1784.447292,233.09,4469.29969,3000.0,6168.238025,695.713182,0.0,0.5948157620172808,8.866064487390085,4702.38969,1.4897665583674446,0,2
C13844,224.97236,2084.64,0.0,8500.0,1658.927139,162.039102,0.9999900000999989,0.026467336439450193,10.23781924329479,2084.64,0.0,0,1
C13845,1155.123292,62.02,19.081161,1200.0,217.775407,465.251459,0.0,0.9626027353116439,0.4680810733775459,81.101161,0.01590096736749194,0,2
C13846,336.565042,875.52,0.0,4000.0,299.441751,191.111282,0.9166578334216657,0.08414126028964684,1.566844888474722,875.52,0.0,0,1
C13847,639.830783,578.19,1848.938533,2000.0,2247.506595,218.280473,0.833317333653327,0.31991538990042306,10.29641571298887,2427.128533,0.9244692618776537,0,1
C13848,369.384435,3303.03,0.0,6000.0,2353.184431,173.56131,0.8999895601211026,0.06156407239739321,13.558230779761297,3303.03,0.0,0,1
C13849,86.157142,915.64,0.0,9500.0,855.755398,170.160443,0.9090802976402812,0.009069172832558765,5.029108602572891,915.64,0.0,0,1
C13850,4283.519021,8151.36,2685.118122,9500.0,6839.916671,1409.01275,0.6999914800988309,0.45089673857800344,4.854403640035168,10836.478122,0.28264401254458527,1,0
C13851,88.327488,669.75,0.0,4300.0,632.122421,179.875598,0.0,0.02054127623129936,3.5142197879325585,669.75,0.0,0,1
C13852,1253.723768,87.4,0.0,6500.0,303.383266,307.918918,0.0,0.19288057939556835,0.9852699474194064,87.4,0.0,0,1
C13853,1487.509392,34.52,0.0,2000.0,2133.989319,19443.45352,0.9999400037197693,0.7437546922812265,0.10975361530848372,34.52,0.0,0,2
C13855,0.0,990.0,0.0,1500.0,0.0,0.0,0.9999877779298747,0.0,0.0,990.0,0.0,0,1
C13856,5825.470945,633.11,1249.383941,6700.0,1697.035816,1817.190813,0.6666413343466262,0.8694732740754131,0.9338787069144252,1882.4939410000002,0.18647521479630566,0,2
C13857,2540.664814,383.28,0.0,2900.0,1721.123332,1410.34689,0.9999900000999989,0.8760913121514092,1.2203546035376118,383.28,0.0,0,2
C13858,673.014589,638.0,2421.366568,8000.0,789.728968,185.543824,0.0,0.08412682351984148,4.256293248742504,3059.366568,0.30267082062166145,0,1
C13859,951.415721,279.01,552.821008,1200.0,346.833439,330.722261,0.0,0.7928464275596131,1.0487150984760867,831.831008,0.4606841694942986,0,2
C13860,3315.689234,1434.88,5802.393776,6000.0,4608.192303,2742.232319,0.9999900000999989,0.5526148714123086,1.6804529121281464,7237.273776,0.9670656277215574,1,0
C13861,1383.892711,1095.13,99.30138,6000.0,1130.55011,415.172992,0.9999900000999989,0.23064878478225204,2.7230819551219274,1194.43138,0.016550229972416283,0,1
C13862,716.970968,378.35,801.879454,1000.0,211.734375,317.6652,0.8571344286557133,0.7169709608302903,0.6665330931265655,1180.229454,0.8018794459812055,0,2
C13863,542.036699,423.86,0.0,2500.0,770.057042,211.127834,0.0,0.21681467873274127,3.647349527237156,423.86,0.0,0,1
C13864,757.67311,2553.46,0.0,7000.0,2559.544182,241.597164,0.9999900000999989,0.10823901555965855,10.594263747472477,2553.46,0.0,0,1
C13865,5311.078831,1349.62,4258.489193,6000.0,2212.652278,2429.739931,0.9999880001391984,0.885179803691367,0.9106539513398895,5608.109193,0.7097481976504197,1,0
C13866,734.663507,218.0,952.495425,1500.0,992.813331,164.909489,0.0,0.4897756680681622,6.020352599579481,1170.495425,0.634996945766687,0,2
C13867,4762.717627,0.0,450.089413,5000.0,806.236783,1327.669984,0.0,0.952543523494913,0.6072569137236974,450.089413,0.09001788241996424,0,2
C13868,62.082275,791.68,0.0,4500.0,892.892557,176.794551,0.6999914800988309,0.0137960610804532,5.050452638076348,791.68,0.0,0,1
C13869,3805.629844,0.0,2132.877903,4000.0,862.812957,803.521321,0.0,0.9514074586214814,1.073789734898774,2132.877903,0.5332194744169513,0,2
C13870,92.279773,842.51,0.0,9500.0,655.378633,151.346633,0.0,0.00971366030556457,4.33031496443565,842.51,0.0,0,1
C13871,1180.686055,243.04,56.662525,1200.0,498.424721,592.239705,0.9166578334216657,0.9839050376341246,0.8415928691982435,299.702525,0.047218770439843585,0,2
C13872,2953.212886,320.48,261.393051,10000.0,8972.867229,718.597731,0.7999911201030069,0.2953212883046787,12.486634339419668,581.873051,0.026139305073860697,0,1
C13873,4479.251427,0.0,2078.88662,9000.0,1355.483086,1039.794118,0.0,0.49769460244700603,1.3036071752080522,2078.88662,0.23098740196556958,0,2
C13874,4380.251712,0.0,404.036972,4500.0,776.241676,1326.776456,0.0,0.9733892671702462,0.5850583695837125,404.036972,0.08978599357825336,0,2
C13875,1110.575152,3384.68,0.0,6000.0,0.0,0.0,0.9999900000999989,0.18509585835817355,0.0,3384.68,0.0,0,1
C13876,1278.502197,0.0,451.336788,1800.0,0.0,0.0,0.0,0.710278994387339,0.0,451.336788,0.25074265860698525,0,2
C13877,7291.244386,3509.25,64.517949,12000.0,1543.281435,2581.26123,0.9999900000999989,0.607603698326997,0.5978788241518708,3573.767949,0.005376495745519587,1,0
C13878,7899.171076,0.0,11657.31244,13000.0,1646.946937,2154.909881,0.0,0.6076285438402858,0.7642764757257313,11657.31244,0.8967163408486797,0,0
C13879,72.723403,0.0,134.752225,200.0,94.494445,157.394691,0.0,0.36361699681915016,0.6003661139773695,134.752225,0.6737610913119455,0,1
C13881,187.973296,116.0,0.0,4000.0,244.135461,170.124513,0.0,0.04699332388251669,1.4350397972901294,116.0,0.0,0,1
C13882,381.627688,1266.2,0.0,1500.0,693.809552,179.077356,0.22221970373728353,0.2544184569705436,3.8743564722746706,1266.2,0.0,0,1
C13883,5852.750868,722.8,5817.204294,9000.0,1771.136112,1789.579488,0.833317333653327,0.6503056512774382,0.9896940113470164,6540.004294,0.6463560319484933,0,0
C13884,5131.239119,0.0,7216.567867,13000.0,1194.04075,1190.260209,0.0,0.39471070115791485,1.0031762222576641,7216.567867,0.5551206047268303,0,0
C13885,290.175484,345.17,0.0,6000.0,376.607432,184.176753,0.8571296124605972,0.04836258058606237,2.0448151322976615,345.17,0.0,0,1
C13886,102.58313,2044.73,0.0,10000.0,2329.319937,64.668944,0.666660333396666,0.010258312989741687,36.01913735917238,2044.73,0.0,0,1
C13887,224.812081,388.9,0.0,1500.0,671.924423,171.946342,0.833317333653327,0.14987471966750188,3.9077561994452785,388.9,0.0,0,1
C13888,1432.350154,0.0,353.621982,1500.0,525.178843,540.921834,0.0,0.9549000963006661,0.9708959784585813,353.621982,0.23574798642834677,0,2
C13889,1509.177493,0.0,1281.15107,5000.0,449.984139,569.555493,0.0,0.301835497996329,0.7900619634606534,1281.15107,0.25623021348753955,0,1
C13890,675.8726,1315.3,0.0,4000.0,0.0,0.0,0.09090770249499007,0.16896814957757963,0.0,1315.3,0.0,0,1
C13891,683.849179,7387.83,0.0,8000.0,6873.576182,229.157755,0.9166578334216657,0.08548114726814858,29.994952089011687,7387.83,0.0,0,0
C13892,678.62589,59.24,272.436416,1200.0,1669.187919,519.945056,0.9998800139183855,0.5655215702873203,3.2103159124891087,331.676416,0.22703034477474715,0,2
C13893,2628.010018,1918.14,1051.790943,7000.0,3129.107625,759.02622,0.9090802976402812,0.3754300020351,4.1225289737352036,2969.9309430000003,0.15025584878534878,1,1
C13894,144.845309,150.88,0.0,2500.0,218.136811,161.609286,0.9999890001220987,0.057938123368247496,1.3497788580181673,150.88,0.0,0,1
C13895,0.000199,0.01,0.0,4000.0,0.056466,0.05588,0.0,4.9749999875625e-08,1.010305958132045,0.01,0.0,0,1
C13896,4199.989868,11653.14,0.0,16500.0,13660.2412,1056.912965,0.9999890910320648,0.2545448403305789,12.9246603297684,11653.14,0.0,1,0
C13897,2288.181566,177.45,0.0,5000.0,712.897132,666.545104,0.7499782506307318,0.45763631228472745,1.0695407062874367,177.45,0.0,0,2
C13898,5312.289573,399.92,7412.140941,7500.0,13817.5638,6729.203906,0.9999600015999359,0.708305275455593,2.0533727276633775,7812.060941,0.988285457482286,0,0
C13899,1851.372165,6006.79,0.0,7600.0,5389.6734,586.24393,0.9166578334216657,0.24360160033736633,9.193567783404294,6006.79,0.0,0,0
